slug,market_id,entry_ts,direction,entry_price,fill_price,entry_btc_spot,final_btc_price,btc_price_to_beat,yes_won,fee_rate,payout,fee,pnl,outcome,signal_score,signal_confidence,signal_count,fee_regime
btc-updown-15m-1770160500,1322935,1770161296,LONG,0.945,0.955,75707.67,0.0,0.0,False,0.0004617126562500007,-1.0,0.0004617126562500007,-1.00046171265625,LOSS,87.12871287128714,0.775,2,high (0.25)
btc-updown-15m-1770161400,1322987,1770162196,LONG,0.975,0.98,75732.03,0.0,0.0,True,9.604000000000016e-05,0.02040816326530614,9.604000000000016e-05,0.020312123265306143,WIN,87.12871287128714,0.775,2,high (0.25)
btc-updown-15m-1770162300,1323004,1770163092,SHORT,0.055,0.0545,75625.14,0.0,0.0,False,0.000663828783765625,0.05764145954521417,0.000663828783765625,0.056977630761448544,WIN,100.0,0.775,2,high (0.25)
btc-updown-15m-1770163200,1323090,1770164006,SHORT,0.015,0.014499999999999999,75448.85,0.0,0.0,False,5.1049238765625e-05,0.014713343480466767,5.1049238765625e-05,0.014662294241701143,WIN,100.0,0.775,2,high (0.25)
btc-updown-15m-1770164100,1323312,1770164907,LONG,0.995,0.997,75856.41,0.0,0.0,True,2.2365202500000043e-06,0.003009027081243734,2.2365202500000043e-06,0.003006790560993734,WIN,87.12871287128714,0.775,2,high (0.25)
btc-updown-15m-1770165000,1323349,1770165794,LONG,0.985,0.99,76021.99,0.0,0.0,True,2.4502500000000045e-05,0.01010101010101011,2.4502500000000045e-05,0.01007650760101011,WIN,87.12871287128714,0.775,2,high (0.25)
btc-updown-15m-1770165900,1323369,1770166695,SHORT,0.025,0.0245,75788.0,0.0,0.0,False,0.000142799512515625,0.025115325474115838,0.000142799512515625,0.02497252596160021,WIN,100.0,0.7768229166666667,3,high (0.25)
btc-updown-15m-1770166800,1323384,1770167596,LONG,0.994,0.998,76414.88,0.0,0.0,True,9.960040000000017e-07,0.0020040080160320657,9.960040000000017e-07,0.0020030120120320656,WIN,87.12871287128714,0.775,2,high (0.25)
btc-updown-15m-1770167700,1323574,1770168494,SHORT,0.095,0.09,76316.0,0.0,0.0,False,0.0016769025,0.0989010989010989,0.0016769025,0.0972241964010989,WIN,100.0,0.7585937500000001,3,high (0.25)
btc-updown-15m-1770168600,1323581,1770169392,LONG,0.995,0.9955,76624.98,0.0,0.0,True,5.017040015624886e-06,0.00452034153691607,5.017040015624886e-06,0.0045153244969004455,WIN,87.12871287128714,0.775,2,high (0.25)
btc-updown-15m-1770169500,1323585,1770170292,SHORT,0.003,0.0025,76313.65,0.0,0.0,False,1.5546972656250005e-06,0.002506265664160401,1.5546972656250005e-06,0.002504710966894776,WIN,100.0,0.7825520833333334,3,high (0.25)
btc-updown-15m-1770171300,1323860,1770172094,SHORT,0.055,0.05,76096.32,0.0,0.0,False,0.0005640625,0.052631578947368425,0.0005640625,0.05206751644736843,WIN,100.0,0.775,2,high (0.25)
btc-updown-15m-1770172200,1323878,1770172991,SHORT,0.005,0.0045000000000000005,75661.01,0.0,0.0,False,5.017040015625002e-06,0.0045203415369161224,5.017040015625002e-06,0.0045153244969004976,WIN,100.0,0.775,2,high (0.25)
btc-updown-15m-1770173100,1323882,1770173895,SHORT,0.345,0.32499999999999996,75896.6,0.0,0.0,False,0.012031347656249998,0.4814814814814814,0.012031347656249998,0.4694501338252314,WIN,87.12871287128714,0.775,2,high (0.25)
btc-updown-15m-1770174000,1323887,1770174792,LONG,0.9995,0.9999,76427.86,0.0,0.0,True,2.49950002499945e-09,0.000100010001000089,2.49950002499945e-09,0.00010000750150006399,WIN,87.12871287128714,0.775,2,high (0.25)
btc-updown-15m-1770174900,1324020,1770175695,SHORT,0.007,0.006500000000000001,76288.41,0.0,0.0,False,1.0425633765625003e-05,0.006542526421741319,1.0425633765625003e-05,0.006532100787975694,WIN,100.0,0.7815104166666668,3,high (0.25)
btc-updown-15m-1770175800,1324026,1770176595,LONG,0.9985,0.9990000000000001,76629.85,0.0,0.0,True,2.495002499999451e-07,0.0010010010010008906,2.495002499999451e-07,0.0010007515007508907,WIN,87.12871287128714,0.775,2,high (0.25)
btc-updown-15m-1770176700,1324032,1770177497,LONG,0.785,0.79,76627.71,0.0,0.0,True,0.0068807024999999996,0.2658227848101265,0.0068807024999999996,0.2589420823101265,WIN,85.25505754008093,0.7093706902809028,2,high (0.25)
btc-updown-15m-1770177600,1324038,1770178396,LONG,0.915,0.92,76658.7,0.0,0.0,True,0.001354239999999999,0.08695652173913039,0.001354239999999999,0.0856022817391304,WIN,91.85909980430529,0.7611979166666667,3,high (0.25)
btc-updown-15m-1770178500,1324179,1770179296,SHORT,0.006,0.0055,76487.1,0.0,0.0,False,7.4795412656249996e-06,0.005530417295123177,7.4795412656249996e-06,0.005522937753857552,WIN,100.0,0.775,2,high (0.25)
btc-updown-15m-1770179400,1324182,1770180195,LONG,0.785,0.79,76512.85,0.0,0.0,False,0.0068807024999999996,-1.0,0.0068807024999999996,-1.0068807025,LOSS,90.34952056913083,0.7273437500000001,3,high (0.25)
btc-updown-15m-1770180300,1324186,1770181091,SHORT,0.0105,0.01,76357.63,0.0,0.0,False,2.4502500000000005e-05,0.010101010101010102,2.4502500000000005e-05,0.010076507601010101,WIN,100.0,0.775,2,high (0.25)
btc-updown-15m-1770181200,1324269,1770181993,LONG,0.765,0.775,76407.55,0.0,0.0,True,0.007601660156249998,0.29032258064516125,0.007601660156249998,0.28272092048891123,WIN,90.28944911297853,0.7221354166666667,3,high (0.25)
btc-updown-15m-1770182100,1324378,1770182892,SHORT,0.305,0.3,76347.71,0.0,0.0,False,0.011024999999999998,0.4285714285714286,0.011024999999999998,0.4175464285714286,WIN,100.0,0.6583821039458186,3,high (0.25)
btc-updown-15m-1770183000,1324401,1770183795,SHORT,0.005,0.0045000000000000005,76166.47,0.0,0.0,False,5.017040015625002e-06,0.0045203415369161224,5.017040015625002e-06,0.0045153244969004976,WIN,100.0,0.775,2,high (0.25)
btc-updown-15m-1770183900,1324407,1770184692,SHORT,0.325,0.32,76151.76,0.0,0.0,True,0.01183744,-1.0,0.01183744,-1.01183744,LOSS,100.0,0.65,2,high (0.25)
btc-updown-15m-1770184800,1324425,1770185595,LONG,0.995,0.9955,76478.81,0.0,0.0,True,5.017040015624886e-06,0.00452034153691607,5.017040015624886e-06,0.0045153244969004455,WIN,87.12871287128714,0.775,2,high (0.25)
btc-updown-15m-1770185700,1324655,1770186492,SHORT,0.215,0.20500000000000002,76412.57,0.0,0.0,False,0.006640212656250001,0.25786163522012584,0.006640212656250001,0.25122142256387586,WIN,100.0,0.7273437500000001,3,high (0.25)
btc-updown-15m-1770186600,1324660,1770187392,LONG,0.9985,0.9990000000000001,76615.5,0.0,0.0,True,2.495002499999451e-07,0.0010010010010008906,2.495002499999451e-07,0.0010007515007508907,WIN,87.12871287128714,0.775,2,high (0.25)
btc-updown-15m-1770187500,1324663,1770188296,SHORT,0.045,0.04,76548.37,0.0,0.0,False,0.00036863999999999994,0.04166666666666667,0.00036863999999999994,0.04129802666666667,WIN,100.0,0.7716145833333333,3,high (0.25)
btc-updown-15m-1770188400,1324722,1770189195,SHORT,0.035,0.0345,76486.55,0.0,0.0,False,0.0002773848612656251,0.035732780942516834,0.0002773848612656251,0.03545539608125121,WIN,100.0,0.775,2,high (0.25)
btc-updown-15m-1770189300,1324826,1770190094,SHORT,0.0115,0.011,76331.5,0.0,0.0,False,2.958816025e-05,0.011122345803842264,2.958816025e-05,0.011092757643592265,WIN,100.0,0.775,2,high (0.25)
btc-updown-15m-1770190200,1324830,1770190993,LONG,0.975,0.98,76452.02,0.0,0.0,True,9.604000000000016e-05,0.02040816326530614,9.604000000000016e-05,0.020312123265306143,WIN,92.04588910133843,0.7768229166666667,3,high (0.25)
btc-updown-15m-1770191100,1324838,1770191891,SHORT,0.225,0.2245,76398.74,0.0,0.0,False,0.007577680737515625,0.2894906511927789,0.007577680737515625,0.28191297045526326,WIN,100.0,0.7247395833333333,3,high (0.25)
btc-updown-15m-1770192000,1324863,1770192795,SHORT,0.014,0.0135,76257.54,0.0,0.0,False,4.4340616265624996e-05,0.013684744044602128,4.4340616265624996e-05,0.013640403428336502,WIN,100.0,0.775,2,high (0.25)
btc-updown-15m-1770192900,1324950,1770193695,SHORT,0.005,0.0045000000000000005,76102.69,0.0,0.0,False,5.017040015625002e-06,0.0045203415369161224,5.017040015625002e-06,0.0045153244969004976,WIN,100.0,0.775,2,high (0.25)
btc-updown-15m-1770193800,1324959,1770194591,LONG,0.985,0.9855,76227.39,0.0,0.0,True,5.10492387656247e-05,0.014713343480466724,5.10492387656247e-05,0.0146622942417011,WIN,92.07619047619048,0.7794270833333333,3,high (0.25)
btc-updown-15m-1770194700,1324965,1770195496,LONG,0.975,0.9755,76432.45,0.0,0.0,True,0.00014279951251562463,0.025115325474115803,0.00014279951251562463,0.024972525961600177,WIN,84.57108387302172,0.6893843132724962,2,high (0.25)
btc-updown-15m-1770195600,1324974,1770196393,SHORT,0.0055,0.004999999999999999,76228.82,0.0,0.0,False,6.187656249999999e-06,0.005025125628140703,6.187656249999999e-06,0.005018937971890703,WIN,100.0,0.7819010416666666,3,high (0.25)
btc-updown-15m-1770196500,1325075,1770197291,SHORT,0.0145,0.014,76041.62,0.0,0.0,False,4.7637604000000004e-05,0.014198782961460446,4.7637604000000004e-05,0.014151145357460445,WIN,100.0,0.775,2,high (0.25)
btc-updown-15m-1770197400,1325094,1770198193,LONG,0.605,0.61,76060.98,0.0,0.0,False,0.0141491025,-1.0,0.0141491025,-1.0141491025,LOSS,87.12871287128714,0.775,2,high (0.25)
btc-updown-15m-1770198300,1325102,1770199093,SHORT,0.385,0.38,76006.8,0.0,0.0,True,0.01387684,-1.0,0.01387684,-1.01387684,LOSS,100.0,0.775,2,high (0.25)
btc-updown-15m-1770199200,1325242,1770199997,LONG,0.745,0.75,76010.51,0.0,0.0,True,0.0087890625,0.3333333333333333,0.0087890625,0.3245442708333333,WIN,90.22862511744441,0.7169270833333333,3,high (0.25)
btc-updown-15m-1770200100,1325337,1770200892,SHORT,0.265,0.26,76018.41,0.0,0.0,False,0.009254440000000001,0.35135135135135137,0.009254440000000001,0.3420969113513514,WIN,100.0,0.7143229166666667,3,high (0.25)
btc-updown-15m-1770201000,1325366,1770201792,LONG,0.985,0.99,76165.46,0.0,0.0,True,2.4502500000000045e-05,0.01010101010101011,2.4502500000000045e-05,0.01007650760101011,WIN,87.12871287128714,0.775,2,high (0.25)
btc-updown-15m-1770201900,1325378,1770202695,LONG,0.895,0.9,76186.76,0.0,0.0,True,0.002024999999999999,0.11111111111111108,0.002024999999999999,0.10908611111111108,WIN,87.12871287128714,0.775,2,high (0.25)
btc-updown-15m-1770202800,1325480,1770203593,SHORT,0.005,0.0001,75685.25,0.0,0.0,False,2.4995000250000003e-09,0.00010001000100010001,2.4995000250000003e-09,0.00010000750150007501,WIN,100.0,0.775,2,high (0.25)
btc-updown-15m-1770203700,1325579,1770204493,LONG,0.845,0.85,75736.88,0.0,0.0,True,0.0040640625,0.17647058823529416,0.0040640625,0.17240652573529416,WIN,91.62977867203219,0.7429687500000001,3,high (0.25)
btc-updown-15m-1770204600,1325596,1770205396,LONG,0.775,0.78,75890.0,0.0,0.0,True,0.007361639999999997,0.282051282051282,0.007361639999999997,0.274689642051282,WIN,100.0,0.65,1,high (0.25)
btc-updown-15m-1770205500,1325610,1770206309,LONG,0.635,0.64,76000.31,0.0,0.0,False,0.01327104,-1.0,0.01327104,-1.01327104,LOSS,100.0,0.6063763492765996,2,high (0.25)
btc-updown-15m-1770206400,1325621,1770207191,LONG,0.845,0.85,75983.98,0.0,0.0,True,0.0040640625,0.17647058823529416,0.0040640625,0.17240652573529416,WIN,85.06485484867203,0.7036290322580645,2,high (0.25)
btc-updown-15m-1770207300,1325764,1770208093,SHORT,0.335,0.33,75962.0,0.0,0.0,False,0.0122213025,0.4925373134328359,0.0122213025,0.48031601093283594,WIN,100.0,0.775,2,high (0.25)
btc-updown-15m-1770208200,1325779,1770208994,LONG,0.765,0.77,76020.0,0.0,0.0,True,0.007841102499999999,0.2987012987012987,0.007841102499999999,0.2908601962012987,WIN,90.28944911297853,0.7221354166666667,3,high (0.25)
btc-updown-15m-1770210000,1325885,1770210796,SHORT,0.185,0.18,76037.69,0.0,0.0,False,0.00544644,0.2195121951219512,0.00544644,0.2140657551219512,WIN,100.0,0.7351562500000001,3,high (0.25)
btc-updown-15m-1770210900,1325991,1770211693,SHORT,0.007,0.006500000000000001,75744.0,0.0,0.0,False,1.0425633765625003e-05,0.006542526421741319,1.0425633765625003e-05,0.006532100787975694,WIN,100.0,0.775,2,high (0.25)
btc-updown-15m-1770211800,1326016,1770212594,SHORT,0.005,0.0045000000000000005,75297.78,0.0,0.0,False,5.017040015625002e-06,0.0045203415369161224,5.017040015625002e-06,0.0045153244969004976,WIN,100.0,0.775,2,high (0.25)
btc-updown-15m-1770212700,1326026,1770213496,SHORT,0.005,0.0045000000000000005,74732.17,0.0,0.0,False,5.017040015625002e-06,0.0045203415369161224,5.017040015625002e-06,0.0045153244969004976,WIN,100.0,0.775,2,high (0.25)
btc-updown-15m-1770213600,1326048,1770214395,LONG,0.995,0.9955,75170.24,0.0,0.0,True,5.017040015624886e-06,0.00452034153691607,5.017040015624886e-06,0.0045153244969004455,WIN,92.10626185958255,0.7820312500000001,3,high (0.25)
btc-updown-15m-1770214500,1326140,1770215294,SHORT,0.365,0.36,75170.18,0.0,0.0,False,0.01327104,0.5625,0.01327104,0.54922896,WIN,100.0,0.7254316762855342,3,high (0.25)
btc-updown-15m-1770216300,1326169,1770217114,SHORT,0.0005,0.0001,74245.46,0.0,0.0,False,2.4995000250000003e-09,0.00010001000100010001,2.4995000250000003e-09,0.00010000750150007501,WIN,100.0,0.775,2,high (0.25)
btc-updown-15m-1770217200,1326317,1770217995,LONG,0.9945,0.9950000000000001,74914.0,0.0,0.0,True,6.187656249999738e-06,0.005025125628140596,6.187656249999738e-06,0.005018937971890596,WIN,92.10476371227936,0.7819010416666666,3,high (0.25)
btc-updown-15m-1770218100,1326414,1770218897,SHORT,0.325,0.32,74694.25,0.0,0.0,True,0.01183744,-1.0,0.01183744,-1.01183744,LOSS,100.0,0.775,2,high (0.25)
btc-updown-15m-1770219000,1326445,1770219792,SHORT,0.0245,0.021,74199.99,0.0,0.0,False,0.00010566812025000001,0.021450459652706845,0.00010566812025000001,0.021344791532456844,WIN,100.0,0.775,2,high (0.25)
btc-updown-15m-1770219900,1326483,1770220692,SHORT,0.035,0.030000000000000002,74102.59,0.0,0.0,False,0.0002117025,0.030927835051546396,0.0002117025,0.030716132551546396,WIN,100.0,0.775,2,high (0.25)
btc-updown-15m-1770221700,1326723,1770222492,LONG,0.935,0.9400000000000001,73978.92,0.0,0.0,True,0.0007952399999999986,0.06382978723404249,0.0007952399999999986,0.06303454723404249,WIN,91.92233009708738,0.7664062500000001,3,high (0.25)
btc-updown-15m-1770222600,1326764,1770223392,SHORT,0.0005,0.0001,72998.0,0.0,0.0,False,2.4995000250000003e-09,0.00010001000100010001,2.4995000250000003e-09,0.00010000750150007501,WIN,100.0,0.775,2,high (0.25)
btc-updown-15m-1770223500,1326785,1770224295,LONG,0.995,0.9955,73517.19,0.0,0.0,True,5.017040015624886e-06,0.00452034153691607,5.017040015624886e-06,0.0045153244969004455,WIN,92.10626185958255,0.7820312500000001,3,high (0.25)
btc-updown-15m-1770224400,1326902,1770225192,SHORT,0.065,0.061,73509.99,0.0,0.0,False,0.0008202209602500002,0.06496272630457933,0.0008202209602500002,0.06414250534432933,WIN,100.0,0.7664062500000001,3,high (0.25)
btc-updown-15m-1770225300,1327092,1770226094,SHORT,0.0055,0.004999999999999999,72306.32,0.0,0.0,False,6.187656249999999e-06,0.005025125628140703,6.187656249999999e-06,0.005018937971890703,WIN,100.0,0.775,2,high (0.25)
btc-updown-15m-1770226200,1327158,1770226992,LONG,0.755,0.76,72666.9,0.0,0.0,True,0.00831744,0.3157894736842105,0.00831744,0.3074720336842105,WIN,90.25913206369029,0.7195312500000001,3,high (0.25)
btc-updown-15m-1770227100,1327198,1770227894,SHORT,0.365,0.36,72384.01,0.0,0.0,False,0.01327104,0.5625,0.01327104,0.54922896,WIN,86.45197092173656,0.7492012779552715,2,high (0.25)
btc-updown-15m-1770228000,1327323,1770228794,LONG,0.935,0.9355,72661.98,0.0,0.0,True,0.0009102213575156252,0.06894708711918761,0.0009102213575156252,0.06803686576167198,WIN,91.92233009708738,0.7664062500000001,3,high (0.25)
btc-updown-15m-1770228900,1327714,1770229694,LONG,0.965,0.9655,73179.89,0.0,0.0,True,0.0002773848612656246,0.035732780942516806,0.0002773848612656246,0.03545539608125118,WIN,87.12871287128714,0.775,2,high (0.25)
btc-updown-15m-1770229800,1327742,1770230593,LONG,0.995,0.9999,73845.75,0.0,0.0,True,2.49950002499945e-09,0.000100010001000089,2.49950002499945e-09,0.00010000750150006399,WIN,87.12871287128714,0.775,2,high (0.25)
btc-updown-15m-1770230700,1327837,1770231491,SHORT,0.025,0.0245,73420.0,0.0,0.0,False,0.000142799512515625,0.025115325474115838,0.000142799512515625,0.02497252596160021,WIN,100.0,0.7768229166666667,3,high (0.25)
btc-updown-15m-1770231600,1328021,1770232398,LONG,0.795,0.8,73395.07,0.0,0.0,True,0.006399999999999998,0.24999999999999994,0.006399999999999998,0.24359999999999996,WIN,90.37927844588344,0.7299479166666667,3,high (0.25)
btc-updown-15m-1770232500,1328227,1770233295,SHORT,0.015,0.014499999999999999,73014.0,0.0,0.0,False,5.1049238765625e-05,0.014713343480466767,5.1049238765625e-05,0.014662294241701143,WIN,100.0,0.775,2,high (0.25)
btc-updown-15m-1770233400,1328369,1770234194,LONG,0.995,0.9955,73432.17,0.0,0.0,True,5.017040015624886e-06,0.00452034153691607,5.017040015624886e-06,0.0045153244969004455,WIN,92.10626185958255,0.7820312500000001,3,high (0.25)
btc-updown-15m-1770234300,1328416,1770235110,LONG,0.985,0.9855,73752.57,0.0,0.0,True,5.10492387656247e-05,0.014713343480466724,5.10492387656247e-05,0.0146622942417011,WIN,87.12871287128714,0.775,2,high (0.25)
btc-updown-15m-1770235200,1328467,1770235993,SHORT,0.005,0.0001,73365.43,0.0,0.0,False,2.4995000250000003e-09,0.00010001000100010001,2.4995000250000003e-09,0.00010000750150007501,WIN,100.0,0.7820312500000001,3,high (0.25)
btc-updown-15m-1770236100,1328665,1770236893,LONG,0.965,0.97,73526.13,0.0,0.0,True,0.00021170250000000036,0.03092783505154642,0.00021170250000000036,0.03071613255154642,WIN,92.01535508637237,0.7742187500000001,3,high (0.25)
btc-updown-15m-1770237000,1328709,1770237793,LONG,0.79,0.795,73462.0,0.0,0.0,True,0.006640212656249998,0.25786163522012573,0.006640212656249998,0.25122142256387575,WIN,87.12871287128714,0.775,2,high (0.25)
btc-updown-15m-1770237900,1328738,1770238692,SHORT,0.26,0.255,73382.0,0.0,0.0,False,0.00902262515625,0.3422818791946309,0.00902262515625,0.33325925403838086,WIN,100.0,0.775,2,high (0.25)
btc-updown-15m-1770238800,1328771,1770239593,SHORT,0.235,0.22999999999999998,73355.74,0.0,0.0,True,0.007841102499999999,-1.0,0.007841102499999999,-1.0078411025,LOSS,100.0,0.775,2,high (0.25)
btc-updown-15m-1770239700,1328981,1770240491,SHORT,0.0035,0.003,72913.33,0.0,0.0,False,2.23652025e-06,0.0030090270812437314,2.23652025e-06,0.0030067905609937316,WIN,100.0,0.775,2,high (0.25)
btc-updown-15m-1770242400,1329100,1770243197,SHORT,0.0015,0.001,72034.0,0.0,0.0,False,2.4950025000000006e-07,0.001001001001001001,2.4950025000000006e-07,0.001000751500751001,WIN,100.0,0.775,2,high (0.25)
btc-updown-15m-1770243300,1329405,1770244096,LONG,0.9995,0.9999,73492.19,0.0,0.0,True,2.49950002499945e-09,0.000100010001000089,2.49950002499945e-09,0.00010000750150006399,WIN,87.12871287128714,0.775,2,high (0.25)
btc-updown-15m-1770244200,1329542,1770244995,SHORT,0.003,0.0025,72794.7,0.0,0.0,False,1.5546972656250005e-06,0.002506265664160401,1.5546972656250005e-06,0.002504710966894776,WIN,100.0,0.7825520833333334,3,high (0.25)
btc-updown-15m-1770245100,1329555,1770245893,SHORT,0.015,0.009999999999999998,72315.22,0.0,0.0,False,2.4502499999999995e-05,0.0101010101010101,2.4502499999999995e-05,0.0100765076010101,WIN,100.0,0.775,2,high (0.25)
btc-updown-15m-1770246000,1329582,1770246794,LONG,0.955,0.96,72551.44,0.0,0.0,True,0.0003686400000000006,0.041666666666666706,0.0003686400000000006,0.0412980266666667,WIN,91.98458574181117,0.7716145833333333,3,high (0.25)
btc-updown-15m-1770246900,1329787,1770247697,LONG,0.9985,0.9990000000000001,73171.97,0.0,0.0,True,2.495002499999451e-07,0.0010010010010008906,2.495002499999451e-07,0.0010007515007508907,WIN,87.12871287128714,0.775,2,high (0.25)
btc-updown-15m-1770247800,1329842,1770248593,LONG,0.63,0.635,73157.61,0.0,0.0,True,0.013429912656250001,0.5748031496062992,0.013429912656250001,0.5613732369500491,WIN,59.57853505272804,0.6985846087002882,3,high (0.25)
btc-updown-15m-1770248700,1329858,1770249491,SHORT,0.025,0.02,72992.08,0.0,0.0,False,9.604e-05,0.020408163265306124,9.604e-05,0.020312123265306126,WIN,100.0,0.775,2,high (0.25)
btc-updown-15m-1770249600,1329899,1770250393,SHORT,0.005,0.0045000000000000005,72637.7,0.0,0.0,False,5.017040015625002e-06,0.0045203415369161224,5.017040015625002e-06,0.0045153244969004976,WIN,100.0,0.825,2,high (0.25)
btc-updown-15m-1770250500,1330110,1770251297,LONG,0.9985,0.9990000000000001,73065.0,0.0,0.0,True,2.495002499999451e-07,0.0010010010010008906,2.495002499999451e-07,0.0010007515007508907,WIN,87.09908618527147,0.8162760416666668,3,high (0.25)
btc-updown-15m-1770251400,1330167,1770252195,SHORT,0.155,0.15000000000000002,72961.99,0.0,0.0,False,0.0040640625,0.17647058823529416,0.0040640625,0.17240652573529416,WIN,100.0,0.7763020833333334,3,high (0.25)
btc-updown-15m-1770252300,1330201,1770253094,SHORT,0.015,0.014499999999999999,72687.86,0.0,0.0,False,5.1049238765625e-05,0.014713343480466767,5.1049238765625e-05,0.014662294241701143,WIN,100.0,0.825,2,high (0.25)
btc-updown-15m-1770253200,1330214,1770253996,LONG,0.9975,0.998,73059.98,0.0,0.0,True,9.960040000000017e-07,0.0020040080160320657,9.960040000000017e-07,0.0020030120120320656,WIN,79.63800904977376,0.825,2,high (0.25)
btc-updown-15m-1770254100,1330393,1770254895,SHORT,0.045,0.0445,72833.76,0.0,0.0,False,0.00045198228501562506,0.04657247514390371,0.00045198228501562506,0.046120492858888085,WIN,100.0,0.8049479166666668,3,high (0.25)
btc-updown-15m-1770255000,1330397,1770255797,SHORT,0.005,0.0045000000000000005,72399.99,0.0,0.0,False,5.017040015625002e-06,0.0045203415369161224,5.017040015625002e-06,0.0045153244969004976,WIN,100.0,0.825,2,high (0.25)
btc-updown-15m-1770255900,1330403,1770256692,SHORT,0.135,0.1345,72314.69,0.0,0.0,False,0.0033878074737656244,0.15540150202195266,0.0033878074737656244,0.15201369454818703,WIN,100.0,0.825,2,high (0.25)
btc-updown-15m-1770256800,1330421,1770257591,SHORT,0.025,0.0245,71938.01,0.0,0.0,False,0.000142799512515625,0.025115325474115838,0.000142799512515625,0.02497252596160021,WIN,100.0,0.825,2,high (0.25)
btc-updown-15m-1770257700,1330558,1770258496,LONG,0.985,0.99,72107.84,0.0,0.0,True,2.4502500000000045e-05,0.01010101010101011,2.4502500000000045e-05,0.01007650760101011,WIN,87.03637018365141,0.8127604166666668,3,high (0.25)
btc-updown-15m-1770258600,1330563,1770259394,LONG,0.995,0.9955,72524.04,0.0,0.0,True,5.017040015624886e-06,0.00452034153691607,5.017040015624886e-06,0.0045153244969004455,WIN,79.63800904977376,0.825,2,high (0.25)
btc-updown-15m-1770259500,1330568,1770260296,SHORT,0.0015,0.001,71485.4,0.0,0.0,False,2.4950025000000006e-07,0.001001001001001001,2.4950025000000006e-07,0.001000751500751001,WIN,100.0,0.825,2,high (0.25)
btc-updown-15m-1770260400,1330574,1770261194,LONG,0.945,0.955,71345.84,0.0,0.0,True,0.0004617126562500007,0.04712041884816758,0.0004617126562500007,0.04665870619191758,WIN,86.84691267811472,0.80234375,3,high (0.25)
btc-updown-15m-1770262200,1330747,1770262995,SHORT,0.325,0.32,71316.0,0.0,0.0,False,0.01183744,0.4705882352941177,0.01183744,0.4587507952941177,WIN,100.0,0.825,2,high (0.25)
btc-updown-15m-1770263100,1330753,1770263894,SHORT,0.015,0.014499999999999999,71071.76,0.0,0.0,False,5.1049238765625e-05,0.014713343480466767,5.1049238765625e-05,0.014662294241701143,WIN,100.0,0.825,2,high (0.25)
btc-updown-15m-1770264000,1330760,1770264791,SHORT,0.165,0.162,70845.63,0.0,0.0,False,0.004607422883999999,0.19331742243436756,0.004607422883999999,0.18870999955036755,WIN,100.0,0.825,2,high (0.25)
btc-updown-15m-1770264900,1330881,1770265695,LONG,0.805,0.81,70848.09,0.0,0.0,True,0.005921302499999996,0.23456790123456783,0.005921302499999996,0.22864659873456783,WIN,84.48721631715024,0.7658854166666668,3,high (0.25)
btc-updown-15m-1770265800,1330949,1770266595,LONG,0.995,0.9955,71170.55,0.0,0.0,True,5.017040015624886e-06,0.00452034153691607,5.017040015624886e-06,0.0045153244969004455,WIN,79.63800904977376,0.825,2,high (0.25)
btc-updown-15m-1770266700,1330953,1770267492,SHORT,0.0025,0.0015,70714.0,0.0,0.0,False,5.608137656250002e-07,0.0015022533800701052,5.608137656250002e-07,0.0015016925663044803,WIN,100.0,0.825,2,high (0.25)
btc-updown-15m-1770267600,1331068,1770268395,LONG,0.915,0.9650000000000001,70855.84,0.0,0.0,False,0.0002851876562499987,-1.0,0.0002851876562499987,-1.00028518765625,LOSS,86.70114517916512,0.79453125,3,high (0.25)
btc-updown-15m-1770268500,1331270,1770269295,SHORT,0.015,0.014499999999999999,70376.04,0.0,0.0,False,5.1049238765625e-05,0.014713343480466767,5.1049238765625e-05,0.014662294241701143,WIN,100.0,0.825,2,high (0.25)
btc-updown-15m-1770269400,1331275,1770270197,LONG,0.9965,0.9970000000000001,70902.29,0.0,0.0,True,2.2365202499998387e-06,0.003009027081243622,2.2365202499998387e-06,0.0030067905609936223,WIN,87.08983324367941,0.8157552083333334,3,high (0.25)
btc-updown-15m-1770270300,1331280,1770271093,SHORT,0.0105,0.007500000000000001,70543.11,0.0,0.0,False,1.3852353515625002e-05,0.007556675062972292,1.3852353515625002e-05,0.007542822709456667,WIN,100.0,0.8139322916666667,3,high (0.25)
btc-updown-15m-1770271200,1331319,1770271995,SHORT,0.305,0.3,70556.0,0.0,0.0,False,0.011024999999999998,0.4285714285714286,0.011024999999999998,0.4175464285714286,WIN,58.54657113613101,0.7,2,high (0.25)
btc-updown-15m-1770272100,1331536,1770272897,SHORT,0.115,0.1145,70320.0,0.0,0.0,False,0.002569970351265625,0.1293054771315641,0.002569970351265625,0.12673550678029846,WIN,100.0,0.825,2,high (0.25)
btc-updown-15m-1770273000,1331539,1770273795,LONG,0.9985,0.9990000000000001,70801.11,0.0,0.0,True,2.495002499999451e-07,0.0010010010010008906,2.495002499999451e-07,0.0010007515007508907,WIN,79.63800904977376,0.825,2,high (0.25)
btc-updown-15m-1770273900,1331543,1770274691,LONG,0.735,0.74,70798.83,0.0,0.0,True,0.009254440000000001,0.35135135135135137,0.009254440000000001,0.3420969113513514,WIN,79.63800904977376,0.825,2,high (0.25)
